x,y,z
1066.2,1046.39,18.2648
1055.9,1048.28,18.2977
1044.31,1048.56,18.3027
1032.34,1049.15,18.313
1020.71,1049.34,18.3162
1008.91,1049.62,18.3211
998.726,1051.05,18.3462
984.709,1050.53,18.3371
975.627,1053.52,18.3893
964.249,1053.12,18.3823
951.464,1051.24,18.3494
941.098,1052.49,18.3713
931.155,1053.3,18.3855
919.513,1052.88,18.3781
909.52,1053.61,18.3909
898.049,1052.91,18.3787
889.398,1055,18.4151
879.473,1055.49,18.4237
865.919,1053.73,18.3929
855.858,1054.2,18.4011
847.275,1055.98,18.4323
837.155,1056.38,18.4392
829.932,1059.52,18.494
821.069,1061.35,18.526
810.091,1059.7,18.4972
800.466,1059.48,18.4933
791.66,1061.09,18.5214
781.982,1060.79,18.5162
772.13,1060.57,18.5124
762.513,1060.13,18.5046
753.779,1061.45,18.5277
745.465,1062.42,18.5447
734.7,1062.61,18.5479
726.421,1063.44,18.5625
717.747,1064.49,18.5808
708.286,1063.61,18.5654
699.753,1064.46,18.5802
690.351,1063.44,18.5623
680.78,1062.47,18.5455
673.587,1064.68,18.584
665.331,1065.14,18.5921
656.786,1065.73,18.6025
649.707,1067.72,18.6372
640.157,1066.48,18.6155
631.972,1066.71,18.6194
623.602,1066.99,18.6244
615.454,1067.1,18.6262
608.316,1068.88,18.6574
599.07,1069.51,18.6683
591.734,1071.3,18.6996
582.691,1069.41,18.6667
575.274,1071.15,18.697
567.332,1070.85,18.6918
559.002,1070.72,18.6894
551.917,1072.13,18.7142
544.033,1071.67,18.7061
535.76,1071.36,18.7007
528.703,1072.63,18.7229
521.443,1073.96,18.746
513.53,1073.33,18.735
506.184,1074.6,18.7572
498.413,1073.82,18.7436
491.395,1074.85,18.7616
484.073,1075.97,18.7812
476.358,1075.04,18.7649
468.257,1074.23,18.7507
460.146,1075.55,18.7738
453.174,1076.34,18.7876
445.444,1075.23,18.7682
439.043,1077.86,18.8141
431.347,1076.66,18.7931
423.474,1075.48,18.7725
416.557,1076.03,18.7822
409.649,1076.54,18.7911
402.541,1077.08,18.8005
395.648,1077.5,18.8079
389.443,1079.76,18.8473
382.349,1080.17,18.8545
374.816,1078.57,18.8266
367.959,1078.82,18.8309
360.801,1079.13,18.8362
354.066,1079.25,18.8384
347.239,1079.36,18.8404
340.111,1079.53,18.8433
333.999,1081.44,18.8766
327.192,1081.43,18.8764
319.518,1079.55,18.8436
313.406,1081.34,18.8749
306.323,1081.29,18.874
299.563,1081.11,18.8708
293.442,1082.78,18.9
286.895,1084.54,18.9306
279.65,1082.3,18.8915
273.523,1083.86,18.9188
265.558,1083.78,18.9174
258.646,1083.39,18.9107
251.955,1082.92,18.9024
245.279,1082.4,18.8933
238.839,1083.83,18.9184
232.6,1085.19,18.9421
225.945,1084.55,18.9309
219.493,1085.88,18.954
212.857,1085.16,18.9415
206.61,1086.36,18.9626
199.786,1085.61,18.9493
193.537,1086.74,18.9691
186.942,1085.86,18.9538
180.484,1086.95,18.9729
173.911,1086,18.9562
167.347,1087.03,18.9742
160.902,1085.98,18.9559
154.651,1086.89,18.9717
148.083,1087.8,18.9877
141.668,1086.64,18.9674
135.166,1085.45,18.9466
128.607,1086.25,18.9605
122.459,1086.96,18.9729
116.204,1087.65,18.9849
109.631,1088.33,18.9968
103.472,1088.93,19.0073
97.2058,1089.51,19.0174
90.6224,1090.07,19.0273
84.3494,1090.58,19.0361
78.1782,1091.04,19.0441
71.586,1091.49,19.052
65.3051,1091.88,19.0589
58.8126,1092.25,19.0653
52.5276,1092.57,19.0709
46.241,1092.86,19.0759
39.6703,1091.11,19.0454
33.3922,1091.32,19.0491
27.1627,1093.5,19.087
20.6613,1093.64,19.0895
14.3689,1093.74,19.0913
8.07609,1093.8,19.0924
1.57615,1095.83,19.1278
-4.72851,1095.82,19.1277
-11.0129,1093.78,19.092
-17.5472,1095.69,19.1254
-23.8508,1095.57,19.1233
-30.1535,1095.42,19.1206
-36.6653,1095.22,19.1171
-42.9658,1094.99,19.1131
-49.6703,1096.71,19.1431
-55.9757,1098.41,19.1728
-62.2942,1098.07,19.1668
-68.9265,1097.67,19.1599
-75.1352,1097.26,19.1528
-81.4469,1096.81,19.145
-88.2313,1098.29,19.1708
-94.5487,1097.77,19.1616
-100.575,1095.23,19.1172
-107.384,1096.59,19.141
-113.485,1093.96,19.0952
-119.672,1093.3,19.0837
-126.734,1096.53,19.1401
-132.799,1093.8,19.0924
-139.237,1095.02,19.1136
-146.114,1096.14,19.1332
-152.418,1095.28,19.1182
-159.214,1096.33,19.1366
-165.22,1093.42,19.0858
-171.818,1094.43,19.1033
-178.644,1095.36,19.1196
-184.943,1094.32,19.1014
-191.58,1095.21,19.1169
-197.996,1100.16,19.2034
-204.323,1099,19.1832
-210.852,1097.77,19.1616
-217.942,1100.46,19.2086
-223.87,1097.23,19.1522
-231.212,1099.79,19.197
-238.803,1104.31,19.2758
-246.02,1106.82,19.3197
-252.596,1105.34,19.2938
-259.408,1105.82,19.3021
-266.234,1106.25,19.3097
-272.806,1104.65,19.2817
-279.647,1105,19.2878
-287.003,1107.24,19.327
-294.094,1107.45,19.3307
-300.985,1107.67,19.3345
-307.888,1107.85,19.3376
-315.016,1107.92,19.3389
-322.501,1109.93,19.374
-329.45,1109.98,19.3747
-336.15,1107.97,19.3397
-343.595,1109.87,19.3729
-351.18,1111.69,19.4046
-357.889,1109.55,19.3672
-364.785,1109.41,19.3647
-371.797,1109.19,19.3609
-377.862,1109.25,19.362
-385.549,1110.83,19.3897
-393.586,1112.26,19.4145
-401.228,1113.77,19.441
-409.006,1115.2,19.466
-416.436,1114.59,19.4552
-423.445,1114.08,19.4464
-430.569,1113.49,19.4361
-438.02,1112.73,19.4228
-445.794,1113.95,19.4441
-453.703,1115.07,19.4637
-461.961,1116.01,19.48
-469.817,1117.07,19.4985
-477.022,1116.18,19.4831
-485.35,1116.95,19.4964
-493.276,1117.85,19.5121
-501.335,1118.64,19.526
-508.453,1119.82,19.5465
-516.884,1120.36,19.5559
-524.169,1119.18,19.5353
-532.209,1119.81,19.5463
-540.703,1120.18,19.5527
-548.898,1120.64,19.5608
-557.009,1121.1,19.5689
-564.672,1119.5,19.5409
-573.836,1121.57,19.5772
-583.042,1123.58,19.6122
-591.575,1123.63,19.6131
-598.971,1121.98,19.5842
-607.32,1122.03,19.5851
-616.867,1123.66,19.6136
-625.266,1123.59,19.6123
-634.668,1125.2,19.6404
-642.145,1125.56,19.6467
-650.611,1125.31,19.6423
-660.324,1126.6,19.6648
-669.858,1127.94,19.6883
-679.429,1129.21,19.7104
-688.213,1128.57,19.6992
-696.796,1127.99,19.6892
-706.457,1129.05,19.7076
-716.369,1129.9,19.7225
-726.099,1130.81,19.7383
-735.863,1131.64,19.7529
-743.678,1128.92,19.7054
-753.49,1129.61,19.7175
-764.453,1131.89,19.7572
-771.169,1127.33,19.6776
-777.594,1125.34,19.6428
-790.003,1128.89,19.7048
-802.265,1132.49,19.7676
-813.429,1134.35,19.8002
-824.859,1135.97,19.8285
-833.749,1134.43,19.8016
-843.842,1134.43,19.8016
-855.384,1135.79,19.8252
-866.754,1137.21,19.8501
-876.946,1136.96,19.8456
-888.613,1138.03,19.8644
-898.903,1140.12,19.9009
-909.407,1139.45,19.8892
-920.974,1140.42,19.9062
-932.581,1141.3,19.9215
-944.448,1141.9,19.932
-956.135,1142.59,19.9439
-966.57,1141.65,19.9276
-978.545,1141.96,19.933
-991.649,1143.87,19.9663
-1005.14,1145.37,19.9925
-1015.58,1144.16,19.9713
-1026.16,1142.76,19.947
-1038.45,1145.14,19.9884
-1053.46,1147.68,20.0329
-1066.85,1148.93,20.0547
-1078.81,1148.71,20.0509
-1091.24,1147.97,20.038
-1103.37,1147.45,20.0287
-1119.61,1151.22,20.0947
-1132.15,1150.14,20.0758
-1144.4,1149.28,20.0607
-1158.31,1149.5,20.0646
-1170.82,1151.06,20.0918
-1191.99,1158.01,20.2132
-1191.42,1144.21,19.9723
-1181.76,1119.57,19.5422
-1182.66,1106.95,19.3219
-1184.5,1096.17,19.1337
-1184.89,1083.94,18.9202
-1182.51,1068.72,18.6545
-1182.57,1056.68,18.4444
-1182.64,1044.57,18.233
-1184.41,1033.46,18.0391
-1184.27,1021.41,17.8287
-1184.24,1009.16,17.615
-1183.91,997.181,17.4059
-1186.55,987.796,17.242
-1187.77,976.915,17.0521
-1188.18,963.769,16.8227
-1187.46,951.916,16.6158
-1188.49,941.003,16.4253
-1190.64,931.801,16.2647
-1189.65,920.044,16.0594
-1188.83,907.987,15.849
-1187.57,896.43,15.6472
-1189.5,887.193,15.486
-1191.61,877.622,15.3189
-1193.33,868.514,15.16
-1193.68,857.791,14.9728
-1192.07,846.28,14.7719
-1190.29,834.931,14.5738
-1192.03,825.451,14.4083
-1194.31,815.064,14.227
-1194.01,804.828,14.0483
-1195.29,795.73,13.8895
-1194.98,785.318,13.7078
-1194.45,775.165,13.5306
-1193.99,764.817,13.3499
-1194.99,755.799,13.1925
-1195.92,746.795,13.0354
-1198.71,738.51,12.8907
-1196.03,727.561,12.6996
-1196.98,718.267,12.5374
-1197.65,709.332,12.3814
-1196.46,699.519,12.2101
-1197.2,690.283,12.0489
-1197.68,681.408,11.894
-1196.28,671.686,11.7243
-1198.57,663.481,11.5811
-1200.61,655.617,11.4438
-1201.52,645.538,11.2679
-1200.03,635.577,11.094
-1200.13,626.813,10.9411
-1201.93,618.985,10.8044
-1202.03,610.02,10.6479
-1200.15,600.412,10.4802
-1200.17,591.385,10.3227
-1201.69,583.714,10.1888
-1201.43,575.066,10.0378
-1203.07,566.948,9.89611
-1204.44,559.292,9.76248
-1204,550.692,9.61236
-1203.66,541.769,9.45661
-1203.1,533.216,9.30732
-1204.42,525.257,9.1684
-1205.58,517.532,9.03356
-1206.7,509.812,8.89879
-1206.01,501.096,8.74666
-1207.02,493.395,8.61224
-1206.22,484.721,8.46083
-1207.13,477.04,8.32677
-1206.62,467.369,8.15795
-1207.42,459.709,8.02426
-1208.3,451.709,7.88461
-1208.96,444.178,7.75316
-1209.62,436.539,7.61981
-1210.35,428.558,7.48051
-1210.86,421.049,7.34944
-1209.6,412.438,7.19913
-1210.05,404.84,7.06651
-1210.42,397.366,6.93604
-1210.9,389.436,6.79763
-1211.21,381.864,6.66546
-1211.55,374.069,6.52939
-1209.85,365.936,6.38744
-1211.94,358.972,6.26587
-1214.05,351.763,6.14004
-1212.21,343.683,5.99901
-1214.16,336.705,5.87721
-1214.21,328.96,5.74202
-1214.15,321.459,5.6111
-1214.05,313.97,5.48037
-1213.89,306.493,5.34985
-1215.69,299.273,5.22382
-1215.45,291.809,5.09354
-1217.11,284.813,4.97143
-1216.83,277.131,4.83733
-1214.5,269.262,4.69998
-1214.07,261.85,4.57061
-1215.61,254.63,4.44458
-1217.05,247.634,4.32247
-1216.5,240.243,4.19345
-1217.9,233.009,4.06718
-1217.26,225.635,3.93848
-1216.57,218.278,3.81005
-1217.84,211.043,3.68377
-1217.07,203.705,3.55569
-1216.24,196.383,3.42788
-1217.39,189.151,3.30165
-1218.46,182.146,3.17937
-1219.48,175.135,3.057
-1218.52,167.612,2.92568
-1219.47,160.601,2.8033
-1218.55,152.05,2.65404
-1219.4,145.039,2.53166
-1220.22,138.023,2.4092
-1221.02,130.768,2.28257
-1221.75,123.744,2.15995
-1220.45,116.524,2.03394
-1221.12,109.269,1.9073
-1221.73,102.244,1.78467
-1220.3,95.0602,1.65928
-1220.85,87.8059,1.53266
-1221.33,80.7828,1.41007
-1221.78,73.7568,1.28743
-1222.19,66.4944,1.16066
-1222.55,59.4637,1.03794
-1222.88,52.4313,0.915191
-1223.17,45.0452,0.786267
-1223.41,38.1267,0.665505
-1225.6,31.1403,0.543556
-1227.77,23.7768,0.415026
-1225.88,16.8053,0.293337
-1225.96,9.75444,0.170264
-1224,2.34668,0.0409614
-1225.99,-4.58327,-0.0800012
-1225.94,-11.6347,-0.203084
-1225.85,-19.0381,-0.332311
-1225.72,-25.9707,-0.453321
-1225.56,-33.0199,-0.576365
-1229.38,-39.1385,-0.683165
-1231.13,-46.2837,-0.807885
-1228.83,-53.6306,-0.936125
-1228.51,-60.5795,-1.05742
-1230.13,-67.7544,-1.18266
-1231.7,-75.3042,-1.31444
-1231.25,-82.269,-1.43601
-1230.76,-89.3491,-1.55959
-1232.19,-96.937,-1.69204
-1231.62,-103.904,-1.81366
-1231.01,-110.986,-1.93727
-1230.35,-118.065,-2.06083
-1231.61,-125.578,-2.19197
-1230.87,-132.659,-2.31557
-1230.09,-139.736,-2.43911
-1233.19,-147.638,-2.57703
-1234.32,-154.859,-2.70308
-1233.41,-161.956,-2.82695
-1234.39,-169.674,-2.96167
-1233.41,-176.652,-3.08348
-1234.35,-184.038,-3.2124
-1235.19,-191.796,-3.34782
-1236.06,-199.097,-3.47525
-1234.9,-206.203,-3.59929
-1235.6,-213.998,-3.73535
-1236.34,-221.336,-3.86343
-1237.01,-228.806,-3.99383
-1235.61,-236.273,-4.12415
-1236.21,-243.644,-4.25282
-1236.75,-251.148,-4.3838
-1237.17,-259.022,-4.52124
-1237.64,-266.436,-4.65065
-1236.08,-273.55,-4.77482
-1236.36,-281.453,-4.91279
-1238.61,-289.47,-5.05271
-1238.9,-296.937,-5.18305
-1240.97,-305.369,-5.33023
-1239.19,-312.501,-5.45473
-1241.28,-320.505,-5.59443
-1241.25,-328.507,-5.73411
-1239.34,-335.64,-5.85862
-1239.35,-343.178,-5.9902
-1241.1,-351.747,-6.13976
-1240.98,-359.436,-6.27397
-1243.04,-366.63,-6.39955
-1244.74,-374.927,-6.54437
-1244.4,-382.906,-6.68365
-1244.09,-390.656,-6.81893
-1243.65,-398.654,-6.95853
-1243.24,-406.422,-7.09411
-1244.55,-415.188,-7.24713
-1244.04,-422.983,-7.38319
-1243.51,-430.666,-7.51731
-1242.78,-438.834,-7.65988
-1243.99,-447.328,-7.80815
-1246.95,-456.777,-7.97308
-1248.05,-465.339,-8.12253
-1247.22,-473.219,-8.26007
-1246.25,-481.344,-8.40189
-1247.18,-489.966,-8.55239
-1246.06,-498.232,-8.69667
-1246.92,-506.777,-8.84583
-1247.53,-515.826,-9.00378
-1248.23,-524.543,-9.15593
-1250.76,-533.95,-9.32013
-1251.18,-543.086,-9.4796
-1249.87,-551.08,-9.61914
-1250.81,-558.816,-9.75416
-1251.22,-567.653,-9.90842
-1253.27,-577.59,-10.0819
-1253.55,-586.484,-10.2371
-1253.65,-595.64,-10.3969
-1253.81,-604.578,-10.553
-1251.93,-613.019,-10.7003
-1253.82,-622.758,-10.8703
-1255.57,-632.659,-11.0431
-1255.29,-642.052,-11.2071
-1255.12,-651.103,-11.365
-1256.54,-661.345,-11.5438
-1256.24,-670.444,-11.7026
-1255.88,-679.562,-11.8618
-1258.83,-690.863,-12.0591
-1260.08,-701.009,-12.2361
-1259.37,-710.45,-12.401
-1259.29,-718.702,-12.545
-1258.67,-727.815,-12.704
-1261.36,-739.086,-12.9008
-1262.03,-749.754,-13.087
-1261.2,-758.942,-13.2474
-1261.71,-769.669,-13.4346
-1262.36,-780.067,-13.6161
-1263.02,-790.377,-13.7961
-1263.29,-801.204,-13.9851
-1263.7,-811.698,-14.1683
-1265.56,-823.558,-14.3753
-1265.81,-834.124,-14.5597
-1265.74,-845.085,-14.751
-1265.91,-855.59,-14.9344
-1265.92,-866.245,-15.1204
-1266.6,-875.836,-15.2878
-1267.84,-888.058,-15.5011
-1269.23,-899.963,-15.7089
-1272.25,-912.956,-15.9357
-1273.18,-925.326,-16.1516
-1271.06,-935.003,-16.3205
-1271.89,-947.32,-16.5355
-1272.81,-959.434,-16.747
-1273.35,-971.957,-16.9656
-1274.16,-984.033,-17.1764
-1274.78,-996.271,-17.39
-1275.01,-1008.92,-17.6107
-1273.97,-1019.86,-17.8017
-1276.64,-1032.49,-18.0221
-1276.97,-1044.75,-18.2363
-1278.34,-1058.83,-18.4819
-1276.82,-1070.01,-18.6772
-1278.06,-1084.05,-18.9222
-1280.91,-1099.2,-19.1866
-1280.4,-1112.04,-19.4107
-1279.99,-1124.66,-19.6311
-1280.97,-1138.65,-19.8752
-1281.5,-1153.05,-20.1266
-1282.35,-1167.01,-20.3703
-1284.1,-1182.87,-20.647
-1284.59,-1197.05,-20.8946
-1286,-1210.17,-21.1235
-1286.26,-1224.44,-21.3726
-1286.16,-1239,-21.6268
-1289.04,-1256.14,-21.9261
-1291.52,-1273.61,-22.231
-1292.66,-1289.49,-22.5082
-1293.67,-1305.43,-22.7864
-1292.88,-1320.24,-23.0449
-1293.61,-1336.28,-23.3248
-1293.81,-1352.73,-23.6121
-1295.75,-1370.2,-23.917
-1297.1,-1385.4,-24.1823
-1296.04,-1400.05,-24.438
-1299.7,-1421.14,-24.806
-1300.89,-1438.97,-25.1174
-1300.73,-1455.25,-25.4016
-1301.18,-1473.58,-25.7214
-1303.2,-1493.09,-26.062
-1302.43,-1509.64,-26.3509
-1302.51,-1528.01,-26.6715
-1304.01,-1547.71,-27.0154
-1305.32,-1567.48,-27.3605
-1307.81,-1586.19,-27.687
-1306.4,-1602.86,-27.978
-1309.23,-1626.3,-28.3871
-1312.31,-1649.45,-28.7913
-1310.21,-1666.4,-29.0872
-1307.64,-1683.64,-29.388
-1312.54,-1710.17,-29.8511
-1317.18,-1736.81,-30.3161
-1318.83,-1760.61,-30.7316
-1315.81,-1777.81,-31.0318
-1317.37,-1801.49,-31.4452
-1320.27,-1824.11,-31.84
-1323.71,-1851.2,-32.3128
-1324.21,-1875.37,-32.7346
-1327.13,-1902.63,-33.2106
-1327.51,-1926.7,-33.6307
-1327.28,-1951.09,-34.0565
-1329.42,-1978.61,-34.5368
-1329.07,-2002.89,-34.9606
-1330.29,-2030.83,-35.4482
-1333.79,-2061.95,-35.9915
-1340.93,-2095.4,-36.5753
-1341.68,-2123.36,-37.0635
-1342.14,-2151.41,-37.5529
-1344,-2183.19,-38.1077
-1343.88,-2211.39,-38.5999
-1345.54,-2243.09,-39.1533
-1344.4,-2271.7,-39.6526
-1347.45,-2307.02,-40.2692
-1352.13,-2345.92,-40.9482
-1354.5,-2376.83,-41.4877
-1354.52,-2408.98,-42.0489
-1355.69,-2444.97,-42.6771
-1360.8,-2487.82,-43.425
-1369.25,-2537.84,-44.2982
-1372.92,-2581.25,-45.0558
-1369.2,-2610.35,-45.5638
-1372.53,-2653.71,-46.3206
-1373.07,-2693.89,-47.022
-1362.94,-2712.46,-47.3462
-1345.54,-2716.67,-47.4197
-1329.36,-2724.62,-47.5584
-1313.66,-2732.22,-47.6911
-1297.92,-2739.73,-47.8222
-1281.61,-2747.4,-47.956
-1265.78,-2754.72,-48.0839
-1251.56,-2765.6,-48.2738
-1235.1,-2772.99,-48.4027
-1219.13,-2780.05,-48.5259
-1190.43,-2757.64,-48.1348
-1174.02,-2764.67,-48.2574
-1158.09,-2771.37,-48.3745
-1129.96,-2748.39,-47.9734
-1110.34,-2747.75,-47.9622
-1090.34,-2742.84,-47.8764
-1062.9,-2719.26,-47.4649
-1046.45,-2725.63,-47.5761
-1039.49,-2753.96,-48.0705
-1013.89,-2733.64,-47.7159
-985.047,-2705.89,-47.2315
-969.723,-2711.42,-47.328
-958.082,-2728.27,-47.6222
-936.374,-2718.88,-47.4583
-920.978,-2724.14,-47.55
-910.326,-2744.57,-47.9067
-887.549,-2731,-47.6698
-864.797,-2713.11,-47.3576
-846.789,-2710.41,-47.3103
-830.4,-2715.47,-47.3987
-815.023,-2720.13,-47.48
-797.108,-2717.09,-47.427
-780.68,-2721.86,-47.5102
-762.847,-2718.6,-47.4533
-747.454,-2722.87,-47.5279
-732.027,-2731.2,-47.6733
-716.302,-2735.36,-47.746
-698.833,-2731.62,-47.6806
-681.351,-2731.91,-47.6857
-667.513,-2743.56,-47.889
-649.211,-2735.61,-47.7503
-629.074,-2723.9,-47.5458
-613.392,-2727.47,-47.6082
-597.096,-2726.99,-47.5998
-583.938,-2746.19,-47.935
-568.939,-2753.42,-48.0612
-548.63,-2733.07,-47.7059
-531.346,-2732.41,-47.6944
-515.617,-2735.42,-47.7469
-500.134,-2738.29,-47.797
-482.888,-2737.32,-47.7801
-466.459,-2736.11,-47.759
-450.06,-2734.8,-47.7362
-433.168,-2733.48,-47.7131
-417.434,-2735.93,-47.7558
-401.106,-2734.32,-47.7278
-385.072,-2732.59,-47.6975
-369.093,-2738.83,-47.8064
-353.329,-2740.91,-47.8427
-338.306,-2746.83,-47.9461
-320.776,-2740.88,-47.8422
-305.003,-2742.68,-47.8736
-289.062,-2740.38,-47.8335
-272.106,-2738.1,-47.7937
-256.721,-2743.6,-47.8897
-241.896,-2752.98,-48.0534
-225.261,-2754.39,-48.078
-177.439,-2749.86,-47.999
-54.9269,-2074.96,-36.2185
-43.1036,-2071.24,-36.1536
-30.5324,-2067.46,-36.0876
-18.601,-2063.6,-36.0203
-6.9123,-2059.67,-35.9518
4.92358,-2053.68,-35.8471
18.831,-2045.6,-35.7061
31.0966,-2039.45,-35.5988
42.7039,-2033.24,-35.4904
53.9922,-2024.97,-35.346
66.1587,-2022.61,-35.3048
77.7176,-2020.2,-35.2627
89.0566,-2017.73,-35.2196
100.664,-2017.18,-35.2101
112.736,-2014.54,-35.164
124.009,-2011.88,-35.1174
135.312,-2007.14,-35.0347
147.288,-2004.29,-34.985
158.467,-2001.43,-34.9351
170.149,-2002.48,-34.9534
182.061,-1999.42,-34.9001
192.984,-1994.38,-34.8121
204.047,-1989.26,-34.7227
215.273,-1986.07,-34.6669
226.85,-1982.77,-34.6093
238.014,-1979.44,-34.5513
248.898,-1974.07,-34.4576
260.295,-1968.57,-34.3615
271.428,-1967.06,-34.3352
282.17,-1961.51,-34.2383
292.828,-1951.86,-34.0699
303.25,-1946.22,-33.9715
311.25,-1924.71,-33.5959
314.923,-1875.46,-32.7363
321.986,-1843.82,-32.184
332.585,-1839.91,-32.1157
342.799,-1836,-32.0475
352.6,-1830.07,-31.944
363.258,-1825.94,-31.872
373.181,-1821.9,-31.8014
383.244,-1817.77,-31.7293
394.218,-1815.42,-31.6883
404.483,-1813.16,-31.6489
414.461,-1808.86,-31.5737
423.945,-1802.55,-31.4636
434.654,-1800,-31.4191
445.483,-1799.41,-31.4088
456.32,-1798.76,-31.3974
467.509,-1797.95,-31.3833
478.36,-1797.16,-31.3696
488.692,-1794.38,-31.321
499.351,-1791.44,-31.2698
510.197,-1790.47,-31.2527
521.048,-1789.42,-31.2345
532.475,-1790.23,-31.2486
544.272,-1790.86,-31.2596
555.751,-1791.52,-31.2711
566.652,-1790.2,-31.248
578.515,-1790.61,-31.2551
589.433,-1789.15,-31.2297
601.626,-1791.42,-31.2693
611.671,-1792.24,-31.2836
626.77,-1763.69,-30.7853
645.284,-1750.61,-30.557
644.809,-1718.78,-30.0015
645.026,-1688.77,-29.4775
642.419,-1653.34,-28.8592
641.869,-1619.19,-28.263
640.417,-1587.46,-27.7093
639.674,-1559.7,-27.2247
640.468,-1535.57,-26.8035
643.829,-1518.97,-26.5138
649.037,-1501.52,-26.2091
651.233,-1483.11,-25.8878
653.52,-1464.61,-25.5648
659.459,-1455.36,-25.4034
665.592,-1445.96,-25.2394
670.513,-1434.87,-25.0457
674.881,-1421.76,-24.8169
679.443,-1410.71,-24.6241
686.195,-1402.99,-24.4893
690.699,-1391.85,-24.2949
697.163,-1384.15,-24.1605
703.691,-1376.36,-24.0244
709.757,-1368.74,-23.8914
716.02,-1360.95,-23.7555
724.779,-1358.58,-23.7141
746.393,-1360.53,-23.7481
1031.56,-1743.46,-30.4321
1117.43,-1843.54,-32.1791
1122.09,-1826.64,-31.8842
1147.34,-1796.68,-31.3611
1033.83,-1593.87,-27.8211
1040.78,-1584.56,-27.6586
1047.11,-1570.78,-27.4181
1135.7,-1643.59,-28.6889
1139.71,-1628.61,-28.4276
1142.13,-1612.24,-28.1418
1144.85,-1595.57,-27.8507
1145.64,-1577.74,-27.5395
1149.22,-1562.74,-27.2776
1153.42,-1549.68,-27.0498
1148.17,-1523.64,-26.5952
1150.07,-1507.13,-26.3071
1156.64,-1494.53,-26.0871
1154.12,-1473.68,-25.7232
1147.95,-1447.99,-25.2748
1148.75,-1432,-24.9957
1153.46,-1420.49,-24.7948
1154,-1404.57,-24.5168
1154.79,-1388.35,-24.2337
1155.03,-1372.5,-23.9571
1157.99,-1359.52,-23.7305
1160.95,-1346.45,-23.5023
1170.95,-1311.07,-22.8849
1163.74,-1285.28,-22.4347
1159.2,-1265.07,-22.0819
1158.31,-1249.59,-21.8116
1157.62,-1233.82,-21.5364
1161.83,-1224.35,-21.3711
1169.21,-1217.31,-21.2482
1165.39,-1198.76,-20.9244
1159.53,-1179.31,-20.585
1172.28,-1177.96,-20.5613
1174.78,-1166.97,-20.3695
1166.99,-1143.55,-19.9607
1166.58,-1129.64,-19.7179
1168.73,-1118.76,-19.528
1162.39,-1099.31,-19.1886
1158.36,-1083.16,-18.9066
1167.82,-1078.86,-18.8316
1168.41,-1066.4,-18.614
1169.97,-1055.75,-18.4282
1176.32,-1048.67,-18.3045
1174.84,-1035.27,-18.0707
1170.41,-1019.08,-17.7881
1165.65,-1003.2,-17.5109
1169.4,-992.653,-17.3268
1181.89,-993.358,-17.3391
1186.34,-984.925,-17.1919
1177.54,-964.159,-16.8295
1173.92,-949.597,-16.5753
1179.37,-942.829,-16.4571
1174.05,-927.014,-16.1811
1176.21,-917.785,-16.02
1172.14,-903.454,-15.7698
1169.37,-890.638,-15.5462
1171.45,-881.268,-15.3826
1181.31,-878.095,-15.3272
1196.27,-878.045,-15.3263
1183.41,-858.349,-14.9825
1180.44,-845.365,-14.7559
1181.27,-833.851,-14.5549
1186.97,-829.211,-14.4739
1184.35,-815.443,-14.2336
1175.8,-799.621,-13.9574
1185.59,-795.849,-13.8916
1181.74,-783.605,-13.6779
1173.06,-767.693,-13.4001
1185.86,-766.361,-13.3769
1188.71,-758.224,-13.2349
1194.17,-742.045,-12.9524
1174.32,-701.61,-12.2466
1185.36,-698.68,-12.1955
1198,-696.88,-12.1641
1186.58,-680.676,-11.8812
1182.48,-667.667,-11.6542
1194.46,-666.752,-11.6382
1191.96,-654.756,-11.4288
1190.43,-645.031,-11.2591
1209.79,-638.519,-11.1454
1189.26,-617.37,-10.7762
1198.07,-613.368,-10.7064
1189.26,-599.817,-10.4698
1194.48,-593.857,-10.3658
1190.8,-583.23,-10.1803
1192.34,-575.502,-10.0454
1196.91,-551.755,-9.63092
1194.6,-542.382,-9.46731
1199.63,-536.088,-9.35746
1200.87,-528.374,-9.22281
1194.86,-517.141,-9.02672
1183.63,-502.742,-8.77539
1186.45,-496.039,-8.6584
1203.7,-496.217,-8.6615
1208.48,-489.806,-8.54959
1200.64,-477.138,-8.32847
1194.05,-466.585,-8.14427
1193.11,-457.932,-7.99323
1203.17,-454.001,-7.92462
1198.39,-443.948,-7.74914
1197.16,-435.68,-7.60483
1216.68,-434.612,-7.58619
156.991,-30.8787,-0.53899
156.215,-29.6232,-0.517074
155.43,-28.3797,-0.495369
1214.24,-219.903,-3.83842
154.637,-27.1335,-0.473617
1214.76,-205.355,-3.58449
153.832,-25.9142,-0.452335
153.983,-24.9995,-0.436368
154.124,-24.1135,-0.420903
155.229,-23.5094,-0.410358
155.368,-22.5716,-0.393989
155.496,-21.6776,-0.378384
157.558,-21.3648,-0.372925
158.654,-20.7086,-0.361471
159.745,-20.0574,-0.350103
1231.48,-35.6607,-0.62246
1227.7,-27.1902,-0.474606
1215.84,-19.5822,-0.341808
1217.93,-12.7262,-0.222136
1217.99,-5.37066,-0.0937452
1216,2.91279,0.101717
1225.96,9.98481,0.348677
1227.88,17.2956,0.603977
1223.75,24.6267,0.859984
1221.59,31.6098,1.10384
